Modelo,Cota,Num Paises,Acierto exacto (%),RMSE,MSE,MAE,R2
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,41,0.0,40679.854855455436,1654850591.0609214,29850.61966487437,0.471860794120849
Lasso(alpha=0.1),0.22,41,0.0,41161.52764204776,1694271357.8270621,30299.914252138555,0.4592798079173336
"LassoLars(alpha=0.1, normalize=False)",0.22,41,0.0,40778.52899560991,1662888427.045798,30177.70210288871,0.4692955496589196
BayesianRidge(),0.22,41,0.0,50755.92468820419,2576163890.9546556,38823.01606550025,0.1778271954381847
LogisticRegression(max_iter=2000),0.22,42,2.02,52686.604218441586,2775878264.070707,41697.666666666664,0.11408912084104372
LinearRegression(),0.22,42,0.0,40778.99660483496,1662926564.0971413,30168.629237663576,0.46928337836555956
Ridge(alpha=0.5),0.22,42,0.0,40710.43314930864,1657339367.2043278,29957.581801883443,0.4710665107800509
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,42,0.0,40710.49124570908,1657344097.466956,29897.422871791077,0.47106500113491345
Lasso(alpha=0.1),0.22,42,0.0,41151.979839645464,1693485444.7225869,30286.205100900363,0.45953062906404596
"LassoLars(alpha=0.1, normalize=False)",0.22,42,0.0,40733.78352193226,1659241120.0116398,30153.22746757135,0.47045957368079994
BayesianRidge(),0.22,42,0.0,50754.33403008331,2576002422.837272,38821.481581615786,0.17787872736726051
LogisticRegression(max_iter=2000),0.22,43,2.02,52342.89212992775,2739778356.5252523,42372.36363636364,0.1256102675876778
LinearRegression(),0.22,43,0.0,40895.61719912519,1672451506.097384,30347.12150635909,0.4662435297343739
Ridge(alpha=0.5),0.22,43,0.0,40807.83520123582,1665279413.8112216,30102.771834477364,0.46853247542226073
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,43,0.0,40797.48940351215,1664435141.6296859,30026.524700350354,0.4688019216441195
Lasso(alpha=0.1),0.22,43,0.0,41253.27524919079,1701832718.7854972,30459.750449361236,0.45686662862880745
"LassoLars(alpha=0.1, normalize=False)",0.22,43,0.0,40868.43660986219,1670229110.934324,30202.625620492443,0.466952798609104
BayesianRidge(),0.22,43,0.0,50741.40221466341,2574689898.710249,38809.960792450634,0.17829761439784075
LogisticRegression(max_iter=2000),0.22,44,2.02,49458.058916907394,2446099591.828283,40570.53535353536,0.21933671661483212
LinearRegression(),0.22,44,0.0,40805.754617750375,1665109609.9240563,30191.789443906182,0.4685866676802247
Ridge(alpha=0.5),0.22,44,0.0,40720.24706969891,1658138521.4173229,29946.45312006422,0.47081146378444527
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,44,0.0,40709.14202853252,1657234244.6992328,29866.209467454584,0.4711000602235238
Lasso(alpha=0.1),0.22,44,0.0,41140.90459592037,1692574030.9706218,30224.733095125113,0.4598215032600552
"LassoLars(alpha=0.1, normalize=False)",0.22,44,0.0,40914.20863776031,1673972468.4541802,30193.01244074271,0.4657581204438739
BayesianRidge(),0.22,44,0.0,50634.1511671931,2563817264.422162,38619.52516292329,0.18176757384296693
LogisticRegression(max_iter=2000),0.22,45,3.03,48805.81573062081,2382007649.1313133,39484.32323232323,0.2397914137953968
LinearRegression(),0.22,45,0.0,40697.60063910704,1656294697.7802458,30115.782947501477,0.47139991301166095
Ridge(alpha=0.5),0.22,45,0.0,40633.50087696555,1651081393.5183597,29886.255275520194,0.473063719030012
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,45,0.0,40635.7439761699,1651263688.4968283,29813.62202094585,0.4730055402882668
Lasso(alpha=0.1),0.22,45,0.0,41031.63112403153,1683594752.6985934,30149.147290507877,0.46268720540958685
"LassoLars(alpha=0.1, normalize=False)",0.22,45,0.0,40694.40189321297,1656034345.446335,30113.946996828257,0.47148300345838956
BayesianRidge(),0.22,45,0.0,50612.84613485313,2561660193.870317,38613.384842331034,0.18245599461909656
LogisticRegression(max_iter=2000),0.22,46,2.02,52305.8460482983,2735901530.828283,40620.181818181816,0.12684754160866174
LinearRegression(),0.22,46,0.0,40684.5929115568,1655236100.379098,30087.879461661578,0.4717377603036207
Ridge(alpha=0.5),0.22,46,0.0,40615.54966758239,1649622874.7998517,29847.117086699018,0.4735291996733484
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,46,0.0,40612.3319266686,1649361504.5219057,29762.778414611068,0.47361261499300344
Lasso(alpha=0.1),0.22,46,0.0,41008.0846698404,1681663008.2887993,30094.52256027897,0.46330371421350014
"LassoLars(alpha=0.1, normalize=False)",0.22,46,0.0,40680.58195980314,1654909748.5882607,30083.91072041052,0.47184191422336497
BayesianRidge(),0.22,46,0.0,50240.958680343785,2524153929.1200113,38239.21441230829,0.19442597486246127
LogisticRegression(max_iter=2000),0.22,47,3.03,54063.661483196796,2922879492.969697,42712.80808080808,0.06717424362291435
LinearRegression(),0.22,47,0.0,40709.51904366069,1657264940.766173,30098.021584750793,0.47109026369173723
Ridge(alpha=0.5),0.22,47,0.0,40629.31720077757,1650741416.2014005,29855.31549814276,0.4731722214840496
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,47,0.0,40619.8435182163,1649971687.444379,29768.30944530933,0.4734178774584751
Lasso(alpha=0.1),0.22,47,0.0,41031.15741956546,1683555879.1891618,30105.92240699995,0.4626996117407154
"LassoLars(alpha=0.1, normalize=False)",0.22,47,0.0,40696.87455667084,1656235598.6814024,30097.818601584935,0.47141877426191514
BayesianRidge(),0.22,47,0.0,50242.267144574165,2524285407.8267565,38237.5707635455,0.19438401393852933
LogisticRegression(max_iter=2000),0.22,48,3.03,50275.380243879474,2527613858.6666665,38469.292929292926,0.19332175164555032
LinearRegression(),0.22,48,0.0,40717.835525467206,1657942129.8789992,30097.60721784674,0.47087414138908945
Ridge(alpha=0.5),0.22,48,0.0,40628.87859446045,1650705775.843407,29849.183326561135,0.47318359596732296
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,48,0.0,40616.55060679131,1649704183.194039,29761.487843343897,0.4735032504118444
Lasso(alpha=0.1),0.22,48,0.0,41042.23653096005,1684465179.4632719,30105.59093549186,0.46240941205304065
"LassoLars(alpha=0.1, normalize=False)",0.22,48,0.0,40838.26952999021,1667764258.2041268,30059.715506411627,0.46773944688452374
BayesianRidge(),0.22,48,0.0,50242.30324908435,2524289035.7729516,38237.5093042345,0.19438285609344474
LogisticRegression(max_iter=2000),0.22,49,2.02,50366.53271546273,2536787617.7777777,41643.15151515151,0.1903939816836937
LinearRegression(),0.22,49,0.0,40710.26681769751,1657325824.3681233,30101.352941244244,0.47107083292417495
Ridge(alpha=0.5),0.22,49,0.0,40632.81975718271,1651026041.4196975,29861.067283719887,0.4730813844395596
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.22,49,0.0,40626.17278469245,1650485915.1316853,29777.178891768097,0.4732537636684556
Lasso(alpha=0.1),0.22,49,0.0,40994.94896394828,1680585840.5567238,30120.082780695826,0.4636474881552022
"LassoLars(alpha=0.1, normalize=False)",0.22,49,0.0,40834.92637556953,1667491212.0981839,30060.92005058561,0.4678265884998092
BayesianRidge(),0.22,49,0.0,50237.20312021976,2523776577.342218,38244.15241243126,0.19454640523202904
LogisticRegression(max_iter=2000),0.23,1,3.03,55267.69916542938,3054518571.040404,42055.9494949495,0.02516213779869303
LinearRegression(),0.23,1,0.0,100220.86059878759,10044220899.161615,91199.70707070707,-2.205574495977383
Ridge(alpha=0.5),0.23,1,0.0,40105.49280793506,1608450553.3673308,30234.00877021783,0.4866691878167083
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,1,0.0,40163.865431091835,1613136086.3668537,30209.891750150597,0.48517381796830283
Lasso(alpha=0.1),0.23,1,0.0,39993.27600866822,1599462125.9055166,30264.570686405594,0.48953780989499607
"LassoLars(alpha=0.1, normalize=False)",0.23,1,0.0,40813.43401245341,1665736395.8888888,30176.151515151516,0.46838663134853953
BayesianRidge(),0.23,1,0.0,40159.40626612693,1612777911.6478348,30125.428595708858,0.4852881280532678
LogisticRegression(max_iter=2000),0.23,2,4.04,52497.86689528971,2756026028.5555553,39996.51515151515,0.12042488550556019
LinearRegression(),0.23,2,0.0,39951.52890710821,1596124662.015503,30084.882478918313,0.4906029486682748
Ridge(alpha=0.5),0.23,2,0.0,40070.86646583985,1605674339.3231683,30064.074707624626,0.4875552058587931
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,2,0.0,40132.23877781926,1610596589.3198998,30046.773566956104,0.48598428869052723
Lasso(alpha=0.1),0.23,2,0.0,39951.750791606704,1596142391.314647,30084.631172329606,0.49059729043059386
"LassoLars(alpha=0.1, normalize=False)",0.23,2,0.0,39951.905112125125,1596154722.0882494,30084.81812909072,0.49059335511159075
BayesianRidge(),0.23,2,0.0,40117.71275734092,1609430876.8805149,29987.1558980258,0.4863563213352542
LogisticRegression(max_iter=2000),0.23,3,4.04,49061.773432000286,2407057612.292929,37542.292929292926,0.23179681432947385
LinearRegression(),0.23,3,0.0,39268.24991952551,1541995451.7423148,29373.454292157134,0.5078780780865866
Ridge(alpha=0.5),0.23,3,0.0,39407.38026137538,1552941619.0646381,29358.94235562896,0.5043846508562009
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,3,0.0,39484.07034568433,1558991811.0629492,29348.868842429703,0.5024537553332667
Lasso(alpha=0.1),0.23,3,0.0,39268.69413805154,1542030339.3078437,29373.497910940074,0.507866943854135
"LassoLars(alpha=0.1, normalize=False)",0.23,3,0.0,39268.63940862912,1542026041.0049396,29373.44292408467,0.5078683156409868
BayesianRidge(),0.23,3,0.0,50001.47573455934,2500147575.633726,38616.53433382537,0.20208751031151506
LogisticRegression(max_iter=2000),0.23,4,3.03,48499.689987658574,2352219928.8989897,37676.61616161616,0.24929805022132556
LinearRegression(),0.23,4,0.0,39317.63316068547,1545876277.358234,29152.626272107173,0.5066395275068434
Ridge(alpha=0.5),0.23,4,0.0,39456.95817288774,1556851548.2570124,29137.76485462978,0.5031368119818888
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,4,0.0,39532.063145863554,1562784016.5685437,29126.387757988723,0.5012434875211307
Lasso(alpha=0.1),0.23,4,0.0,39318.061766233695,1545909981.053368,29152.67874062012,0.506628771102078
"LassoLars(alpha=0.1, normalize=False)",0.23,4,0.0,39318.09590469564,1545912665.570844,29152.676028786642,0.5066279143486434
BayesianRidge(),0.23,4,0.0,50808.059694896365,2581458929.9601526,39586.853342650524,0.17613730409054984
LogisticRegression(max_iter=2000),0.23,5,3.03,48406.682501781535,2343206910.828283,37800.50505050505,0.25217452029792986
LinearRegression(),0.23,5,0.0,39099.09310158023,1528739081.3660386,29108.982767384387,0.5121087977425998
Ridge(alpha=0.5),0.23,5,0.0,39244.98096710543,1540168531.1084676,29101.21558444588,0.5084611327852865
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,5,0.0,39323.316305817665,1546323205.2873855,29093.396709846285,0.5064968921759787
Lasso(alpha=0.1),0.23,5,0.0,39099.504590766,1528771259.2433314,29109.02382399892,0.5120985282967343
"LassoLars(alpha=0.1, normalize=False)",0.23,5,0.0,39099.60453095889,1528779074.477381,29109.093738606392,0.5120960340948244
BayesianRidge(),0.23,5,0.0,47496.97873209879,2255962988.6774445,37497.975165582255,0.28001808273880646
LogisticRegression(max_iter=2000),0.23,6,2.02,48863.59949157172,2387651355.2727275,38406.56565656565,0.23799024667140234
LinearRegression(),0.23,6,0.0,39074.75661742571,1526836604.711054,29043.82241262976,0.5127159658550533
Ridge(alpha=0.5),0.23,6,0.0,39215.68874897975,1537870244.0568573,29032.783692649442,0.5091946222645642
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,6,0.0,39289.430785364115,1543659371.4379177,29022.193911680744,0.5073470445108491
Lasso(alpha=0.1),0.23,6,0.0,39075.162157944455,1526868297.6696544,29043.821879018727,0.5127058511691249
"LassoLars(alpha=0.1, normalize=False)",0.23,6,0.0,39075.239966209825,1526874378.4168816,29043.906486902368,0.5127039105220181
BayesianRidge(),0.23,6,0.0,47785.74031741784,2283476977.683693,37715.50044718747,0.27123709889481373
LogisticRegression(max_iter=2000),0.23,7,3.03,50614.206067450905,2561797855.8383837,38486.10101010101,0.18241206033107848
LinearRegression(),0.23,7,0.0,39070.26102161583,1526485296.297193,29046.928764417684,0.5128280845851172
Ridge(alpha=0.5),0.23,7,0.0,39210.44038922316,1537458635.5168223,29036.389423684195,0.5093259855481389
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,7,0.0,39283.62844407409,1543203463.7320673,29026.330382129112,0.5074925457029341
Lasso(alpha=0.1),0.23,7,0.0,39070.65385152189,1526515992.3854423,29046.931827367458,0.51281828804653
"LassoLars(alpha=0.1, normalize=False)",0.23,7,0.0,39070.73795872945,1526522564.6397023,29047.019106896016,0.5128161905368427
BayesianRidge(),0.23,7,0.0,47620.48330722163,2267710430.4133735,38032.3824958974,0.2762689318589391
LogisticRegression(max_iter=2000),0.23,8,3.03,50328.60394648375,2532968375.20202,38607.06060606061,0.19161287827285778
LinearRegression(),0.23,8,0.0,39065.94223926833,1526147843.0418494,29046.417331483026,0.5129357814945912
Ridge(alpha=0.5),0.23,8,0.0,39206.54884153747,1537153472.063863,29027.523652948847,0.5094233772912846
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,8,0.0,39280.00903876381,1542919110.085367,29009.508182369696,0.5075832960763929
Lasso(alpha=0.1),0.23,8,0.0,39066.35494305403,1526180088.5366821,29046.414103076524,0.5129254904688478
"LassoLars(alpha=0.1, normalize=False)",0.23,8,0.0,39066.4227160094,1526185383.8259354,29046.473826897665,0.5129238004976345
BayesianRidge(),0.23,8,0.0,46963.958241467335,2205613373.706288,37171.83092311921,0.29608696884298324
LogisticRegression(max_iter=2000),0.23,9,3.03,49083.67897362482,2409207541.585859,38704.19191919192,0.23111067265868046
LinearRegression(),0.23,9,0.0,39226.114623062495,1538688068.4216375,29095.933203795234,0.5089336167617733
Ridge(alpha=0.5),0.23,9,0.0,39319.274120933216,1546005317.3970888,29050.45885154931,0.5065983448743956
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,9,0.0,39357.185605837454,1548988058.8123388,29015.193522792306,0.5056464144155963
Lasso(alpha=0.1),0.23,9,0.0,39226.44087232682,1538713663.510152,29095.866603262508,0.5089254481876462
"LassoLars(alpha=0.1, normalize=False)",0.23,9,0.0,39226.49668129554,1538718041.88769,29095.93829969399,0.5089240508452828
BayesianRidge(),0.23,9,0.0,47069.46143265945,2215534199.5606155,37297.34081067049,0.2929207754013077
LogisticRegression(max_iter=2000),0.23,10,3.03,51997.26866292152,2703715948.4040403,39902.92929292929,0.13711944653719044
LinearRegression(),0.23,10,0.0,39200.63988233073,1536690167.1841786,29153.494668900898,0.5095712392629685
Ridge(alpha=0.5),0.23,10,0.0,39296.02189902814,1544177337.0888991,29104.08766782603,0.5071817377640891
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,10,0.0,39335.17491564675,1547255985.644525,29064.374408347776,0.5061991989100487
Lasso(alpha=0.1),0.23,10,0.0,39200.96724197345,1536715832.7062755,29153.442356217798,0.5095630482102342
"LassoLars(alpha=0.1, normalize=False)",0.23,10,0.0,39201.024826629466,1536720347.4580195,29153.495283243363,0.5095616073445671
BayesianRidge(),0.23,10,0.0,46727.39703150595,2183449633.339991,36802.156940799876,0.30316044139669773
LogisticRegression(max_iter=2000),0.23,11,2.02,48536.62689582211,2355804150.4242425,38098.88888888889,0.2481541596971495
LinearRegression(),0.23,11,0.0,39245.70600349496,1540225439.7127602,29300.790151407866,0.5084429706229492
Ridge(alpha=0.5),0.23,11,0.0,39343.9791108224,1547948692.2728293,29266.021922657215,0.5059781242519762
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,11,0.0,39386.14615812472,1551268509.1891625,29235.457626005762,0.5049186174425232
Lasso(alpha=0.1),0.23,11,0.0,39246.10726757859,1540256935.6582851,29300.958486241194,0.5084329188129866
"LassoLars(alpha=0.1, normalize=False)",0.23,11,0.0,39246.169849366146,1540261847.8452961,29300.9319838517,0.5084313511073815
BayesianRidge(),0.23,11,0.0,46805.8712669327,2190789585.056676,36962.68659572214,0.30081792401671126
LogisticRegression(max_iter=2000),0.23,12,3.03,46603.33777572572,2171871091.8383837,37531.21212121212,0.30685568841593314
LinearRegression(),0.23,12,0.0,39245.8624211822,1540237717.1823616,29317.625951543607,0.5084390523157132
Ridge(alpha=0.5),0.23,12,0.0,39345.63915034623,1548079320.1492577,29279.79455874367,0.5059364348672697
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,12,0.0,39167.734614760826,1534111434.8523335,29100.164222247255,0.510394231775569
Lasso(alpha=0.1),0.23,12,0.0,39246.27198475703,1540269864.7015247,29317.77237008278,0.508428792558528
"LassoLars(alpha=0.1, normalize=False)",0.23,12,0.0,39246.34630276966,1540275698.1169221,29317.76616296464,0.5084269308464242
BayesianRidge(),0.23,12,0.0,46625.93900313828,2173978187.9243717,36648.304801750644,0.3061832167985098
LogisticRegression(max_iter=2000),0.23,13,3.03,51141.662493469645,2615469642.5959597,39431.46464646464,0.16528291586971144
LinearRegression(),0.23,13,0.0,39223.26791539377,1538464745.9627583,29285.986598729378,0.5090048892662064
Ridge(alpha=0.5),0.23,13,0.0,39340.4748371421,1547672960.4118109,29281.834840217056,0.5060661230156716
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,13,0.0,39405.20571229426,1552770237.228228,29282.150760605753,0.5044393467106016
Lasso(alpha=0.1),0.23,13,0.0,39223.717636628186,1538500025.2379372,29286.237308058102,0.5089936300211255
"LassoLars(alpha=0.1, normalize=False)",0.23,13,0.0,39223.65275805017,1538494935.6840968,29285.87927489528,0.5089952543326725
BayesianRidge(),0.23,13,0.0,47344.82393507317,2241532353.443077,37243.24649676903,0.28462356451110604
LogisticRegression(max_iter=2000),0.23,14,3.03,51544.39632878621,2656824792.8989897,40268.09090909091,0.15208457859501345
LinearRegression(),0.23,14,0.0,39226.698789966365,1538733897.9587486,29313.39798264889,0.5089189904411457
Ridge(alpha=0.5),0.23,14,0.0,39343.466021871434,1547908318.6141522,29315.938062637375,0.5059910093499708
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.23,14,0.0,39294.65237286686,1544069705.1044514,29324.186227323455,0.5072160880982526
Lasso(alpha=0.1),0.23,14,0.0,39227.188140838094,1538772289.436709,29313.720496944443,0.5089067379485086
"LassoLars(alpha=0.1, normalize=False)",0.23,14,0.0,39227.2584741763,1538777807.399836,29313.67292703026,0.5089049769117844
BayesianRidge(),0.23,14,0.0,47176.97033356052,2225666529.8536496,37016.7929737537,0.2896870811309159
LogisticRegression(max_iter=2000),0.23,15,3.03,51295.44562491475,2631222741.858586,39491.232323232325,0.1602553747855553
